咸阳师范学院,366
青海大学,367
渭南师范学院,368
宝鸡文理学院,369
青海师范大学,370
陕西理工大学,371
青海民族大学,372
西安外国语大学,373
北华大学,374
西安财经大学,375
西北政法大学,376
长春大学,377
长春理工大学,379
长春工业大学,381
西安培华学院,383
吉林农业大学,384
湘潭大学,385
吉首大学,386
长春师范大学,387
湖南科技大学,388
长沙理工大学,389
吉林师范大学,390
南华大学,391
湖南农业大学,392
东北电力大学,393
长春工程学院,394
吉林建筑大学,395
湖南理工学院,396
湖南城市学院,397
湖南工业大学,398
湖南工程学院,399
吉林化工学院,400
中南林业科技大学,401
湖南中医药大学,402
湘南学院,403
长春中医药大学,404
吉林工程技术师范学院,405
衡阳师范学院,406
湖南工商大学,407
通化师范学院,408
湖南科技学院,409
白城师范学院,410
吉林外国语大学,411
吉林财经大学,412
中南财经政法大学,414
湖南文理学院,415
怀化学院,416
华中农业大学,417
邵阳学院,418
东北林业大学,419
华中师范大学,420
黑龙江大学,421
佳木斯大学,422
中南民族大学,423
齐齐哈尔大学,424
湖北大学,425
哈尔滨理工大学,426
黑龙江八一农垦大学,427
长江大学,428
哈尔滨医科大学,429
江汉大学,430
三峡大学,431
武汉纺织大学,432
湖北工业大学,433
武汉工程大学,434
湖北汽车工业学院,435
武汉轻工大学,436
湖北中医药大学,437
湖北医药学院,438
湖北师范大学,439
黄冈师范学院,440
黑龙江中医药大学,441
牡丹江师范学院,442
湖北工程学院,443
哈尔滨商业大学,444
湖北经济学院,445
东北石油大学,446
哈尔滨学院,447
武汉体育学院,448
黑龙江工程学院,449
黑龙江科技大学,450
湖北民族大学,452
牡丹江医学院,453
齐齐哈尔医学院,454
黑龙江东方学院,456
湖北科技学院,457
郑州轻工业大学,458
河南大学,459
河南科技大学,460
湖北文理学院,461
河南农业大学,462
河南理工大学,463
华北水利水电大学,464
华侨大学,465
河南工业大学,466
福建农林大学,468
黄河科技学院,469
西藏民族大学,470
集美大学,471
仰恩大学,472
福建师范大学,473
福建理工大学,474
泉州师范学院,475
闽南师范大学,476
闽江学院,477
莆田学院,478
郑州航空工业管理学院,479
西北民族大学,480
中原工学院,481
新乡医学院,482
兰州理工大学,483
洛阳师范学院,484
周口师范学院,485
南阳师范学院,487
兰州交通大学,488
商丘师范学院,489
河南财经政法大学,490
青岛农业大学,491
甘肃农业大学,492
许昌学院,493
聊城大学,494
西北师范大学,495
临沂大学,496
甘肃中医药大学,498
青岛大学,499
兰州财经大学,500
甘肃政法大学,501
河西学院,502
海南大学,504
内蒙古科技大学,505
内蒙古民族大学,506
青岛科技大学,507
内蒙古工业大学,508
青岛理工大学,509
曲阜师范大学,510
海南师范大学,511
海南医学院,512
贵州师范大学,514
贵州医科大学,515
内蒙古农业大学,517
遵义医科大学,518
内蒙古师范大学,519
贵州财经大学,520
贵州中医药大学,521
黔南民族师范学院,522
遵义师范学院,523
内蒙古医科大学,525
山东工商学院,526
山东建筑大学,528
内蒙古财经大学,529
广西医科大学,530
广西师范大学,531
桂林电子科技大学,532
桂林理工大学,533
山东交通学院,534
山东财经大学,535
广西科技大学,536
山东科技大学,537
桂林医学院,538
玉林师范学院,539
山东理工大学,540
南宁师范大学,541
山东农业大学,542
广西民族大学,543
宁夏大学,544
北方民族大学,545
宁夏医科大学,546
齐鲁工业大学,547
泰山学院,550
山东第一医科大学,551
潍坊学院,552
潍坊医学院,553
烟台大学,554
鲁东大学,555
北京化工大学,556
中国农业大学,557
中国传媒大学,558
北京城市学院,559
北方工业大学,561
中央财经大学,566
北京服装学院,567
中华女子学院,568
中国政法大学,569
北京工商大学,570
北京建筑大学,572
北京联合大学,575
北京农学院,578
中国劳动关系学院,579
北京石油化工学院,580
首都医科大学,584
北京物资学院,586
首都体育学院,587
首都师范大学,589
北京印刷学院,590
华北电力大学保定校区,591
北京语言大学,592
河北师范大学,595
河北医科大学,596
华北理工大学,597
河北农业大学,598
燕山大学,599
承德医学院,600
河北北方学院,601
河北工程大学,602
河北建筑工程学院,603
华北科技学院,604
河北地质大学,606
石家庄铁道大学,607
唐山学院,608
邢台学院,609
中国人民警察大学,610
广东工贸职业技术学院,613
广东机电职业技术学院,615
广东建设职业技术学院,616
广东交通职业技术学院,617
广东省外语艺术职业学院,619
广东水利电力职业技术学院,620
山东师范大学,622
唐山师范学院,624
廊坊师范学院,625
衡水学院,627
石家庄学院,628
邯郸学院,629
广东亚视演艺职业学院,631
广州工商学院,633
广州民航职业技术学院,635
广州南洋理工职业学院,636
广州铁路职业技术学院,638
茂名职业技术学院,642
广东东软学院,643
广东南华工商职业学院,644
汕头职业技术学院,645
深圳职业技术大学,646
私立华联学院,647
中山火炬职业技术学院,648
保定学院,650
沧州师范学院,651
防灾科技学院,653
上海海关学院,655
保定电力职业技术学院,660
电子科技大学,661
上海邦德职业技术学院,662
上海城建职业学院,663
上海出版印刷高等专科学校,664
上海电子信息职业技术学院,666
上海震旦职业学院,668
上海东海职业技术学院,669
上海工艺美术职业学院,671
上海济光职业技术学院,674
上海建桥学院,676
上海交通职业技术学院,677
山东医学高等专科学校,678
上海科学技术职业学院,679
上海立达学院,680
上海农林职业技术学院,682
上海思博职业技术学院,683
上海兴伟学院,684
上海工商职业技术学院,685
上海行健职业学院,686
北华航天工业学院,687
河北水利电力学院,688
河北石油职业技术大学,689
邢台医学高等专科学校,690
河北民族师范学院,691
河北金融学院,692
河北化工医药职业技术学院,693
张家口职业技术学院,696
河北科技工程职业技术大学,697
河北工业职业技术大学,698
石家庄职业技术学院,701
石家庄铁路职业技术学院,702
邯郸职业技术学院,704
上海中侨职业技术大学,706
黑龙江林业职业技术学院,707
大庆职业学院,708
大兴安岭职业学院,709
哈尔滨金融学院,711
哈尔滨铁道职业技术学院,712
哈尔滨职业技术学院,713
鹤岗师范高等专科学校,714
黑龙江建筑职业技术学院,715
黑龙江职业学院,716
河北软件职业技术学院,717
河北工程技术学院,721
河北司法警官职业学院,725
河北旅游职业学院,726
河北交通职业技术学院,729
黑龙江旅游职业技术学院,732
黑龙江能源职业学院,733
黑龙江农垦职业学院,737
黑龙江农业工程职业学院,738
黑龙江生态工程职业学院,742
石家庄邮电职业技术学院,746
河北外国语学院,748
河北建材职业技术学院,756
黑龙江司法警官职业学院,759
哈尔滨信息工程学院,763
黑龙江农业经济职业学院,764
黑龙江工业学院,765
牡丹江大学,766
齐齐哈尔工程学院,767
伊春职业学院,768
成都工业学院,769
成都东软学院,770
成都航空职业技术学院,771
泸州职业技术学院,775
绵阳职业技术学院,778
四川旅游学院,782
阿坝师范学院,785
辽宁工程技术大学,786
南通大学,787
四川建筑职业技术学院,793
四川工程职业技术学院,795
四川航天职业技术学院,796
四川文理学院,798
四川交通职业技术学院,800
四川工业科技学院,801
四川司法警官职业学院,803
四川工业科技学院,801
四川司法警官职业学院,803
襄阳职业技术学院,806
鄂州职业大学,808
湖北职业技术学院,810
湖北中医药高等专科学校,811
黄冈职业技术学院,812
武汉商学院,815
武汉职业技术学院,816
汉江师范学院,817
北京电子科技职业学院,818
首都师范大学科德学院,819
北京培黎职业学院,820
北京科技职业学院,821
吉利学院,822
北京汇佳职业学院,823
北京经贸职业学院,824
北京科技经营管理学院,825
中国地质大学（北京）,830
华北电力大学,831
中国石油大学（北京）,832
河南师范大学,833
安阳工学院,834
天津医学高等专科学校,835
天津电子信息职业技术学院,836
天津滨海职业学院,837
天津渤海职业技术学院,838
天津轻工职业技术学院,839
天津公安警官职业学院,840
天津机电职业技术学院,841
天津现代职业技术学院,845
天津市职业大学,846
天津交通职业学院,847
天津工业职业学院,848
天津城市职业学院,851
天津石油职业技术学院,852
南阳理工学院,853
天津国土资源和房屋职业学院,854
天津商务职业学院,855
天津中德应用技术大学,858
天津铁道职业技术学院,859
西安外事学院,862
西安思源学院,863
北京体育大学,866
南昌工程学院,867
南昌理工学院,868
江西科技学院,869
江西中医药高等专科学校,870
豫章师范学院,872
河南中医药大学,873
首都经济贸易大学,875
信阳师范大学,876
安阳师范学院,878
北京信息科技大学,879
平顶山学院,880
北京青年政治学院,881
北京信息职业技术学院,882
河南科技学院,883
黄淮学院,884
北京工业职业技术学院,885
郑州警察学院,886
北京经济技术职业学院,887
萍乡学院,888
景德镇学院,889
漯河医学高等专科学校,890
新余学院,891
九江职业技术学院,893
河南工学院,894
九江职业大学,896
北京财贸职业学院,899
郑州电力高等专科学校,902
南昌职业大学,909
北京交通职业技术学院,910
江西交通职业技术学院,913
武汉民政职业学院,915
北京农业职业学院,918
山西中医药大学,919
运城学院,920
晋中学院,921
江西工程职业学院,922
江西生物科技职业学院,925
江西司法警官职业学院,927
江西应用科技学院,928
西昌学院,929
江西电力职业技术学院,931
攀枝花学院,932
炎黄职业技术学院,933
西南大学,934
贵州大学,935
中国人民解放军空军军医大学,937
中国人民解放军国防科技大学,939
江西农业工程职业学院,941
江西机电职业技术学院,943
江西陶瓷工艺美术职业技术学院,944
江西应用技术职业学院,948
江西财经职业学院,949
江西航空职业技术学院,953
江西工业工程职业技术学院,956
江西工程学院,957
江西信息应用职业技术学院,958
南方医科大学,960
肇庆学院,961
广东警官学院,963
广东技术师范大学,964
广东培正学院,965
肇庆医学高等专科学校,968
广东农工商职业技术学院,970
广东新安职业技术学院,973
顺德职业技术学院,974
广东理工学院,977
广州华南商贸职业学院,978
广东司法警官职业学院,980
广州城市职业学院,981
清远职业技术学院,984
珠海城市职业技术学院,987
江门职业技术学院,988
惠州经济职业技术学院,989
广州华立科技职业学院,990
广东工程职业技术学院,991
广东理工职业学院,992
阳江职业技术学院,994
广东岭南职业技术学院,995
广东女子职业技术学院,997
广州现代信息工程职业技术学院,999
广州科技职业技术大学,1000
广东科学技术职业学院,1002
中国矿业大学（北京）,1006
武汉科技大学,1007
长江工程职业技术学院,1008
重庆科技学院,1009
上海商学院,1010
上海政法学院,1011
大庆师范学院,1012
武汉铁路职业技术学院,1013
吉林农业科技学院,1014
随州职业技术学院,1015
武汉航海职业技术学院,1016
重庆交通大学,1018
武汉警官职业学院,1019
福建医科大学,1020
福建中医药大学,1021
蚌埠医学院,1022
阜阳师范大学,1023
安庆师范大学,1024
湖北理工学院,1026
长沙学院,1029
广东金融学院,1031
右江民族医学院,1033
广西中医药大学,1034
河池学院,1035
伊犁师范大学,1036
重庆文理学院,1038
沈阳工程学院,1041
赤峰学院,1042
西安文理学院,1043
昆明学院,1044
黑河学院,1045
广西财经学院,1046
吉林医药学院,1047
金陵科技学院,1048
徐州工程学院,1049
河南职业技术学院,1050
江苏农牧科技职业学院,1051
湖北经济学院法商学院,1052
保险职业学院,1055
湖北三峡职业技术学院,1056
武汉交通职业学院,1059
厦门理工学院,1061
哈尔滨师范大学,1062
绥化学院,1063
淮阴师范学院,1064
南京工业职业技术大学,1065
浙江传媒学院,1066
辽宁科技学院,1067
湖北城市建设职业技术学院,1068
江苏工程职业技术学院,1069
湖南人文科技学院,1070
贵阳学院,1071
重庆工商大学,1073
湖北水利水电职业技术学院,1074
成都医学院,1075
文华学院,1077
绵阳师范学院,1082
内江师范学院,1083
宜宾学院,1084
乐山师范学院,1085
成都体育学院,1086
曲靖师范学院,1089
榆林学院,1090
塔里木大学,1091
上海电机学院,1092
陇东学院,1094
天水师范学院,1095
广州南方学院,1096
苏州百年职业学院,1097
武汉华夏理工学院,1099
商丘医学高等专科学校,1100
西安航空学院,1102
武昌首义学院,1104
汉口学院,1105
长江职业学院,1106
北京工商大学嘉华学院,1110
北京工业大学耿丹学院,1112
郑州经贸学院,1114
北京邮电大学世纪学院,1115
江苏建筑职业技术学院,1116
江苏警官学院,1118
常州纺织服装职业技术学院,1121
三峡大学科技学院,1124
郑州财经学院,1125
陕西青年职业学院,1127
陕西航空职业技术学院,1128
中国矿业大学徐海学院,1129
电子科技大学成都学院,1131
内蒙古化工职业学院,1132
中南林业科技大学涉外学院,1133
太原工业学院,1134
南京特殊教育师范学院,1140
南京铁道职业技术学院,1141
山东中医药大学,1142
南京理工大学泰州科技学院,1143
武汉工程科技学院,1144
东南大学成贤学院,1145
郑州师范学院,1147
郑州工商学院,1148
郑州电子信息职业技术学院,1150
常州工程职业技术学院,1151
钟山职业技术学院,1154
扬州工业职业技术学院,1155
郑州铁路职业技术学院,1156
武昌理工学院,1157
湖北医药学院药护学院,1158
武汉东湖学院,1159
商丘工学院,1161
湖北交通职业技术学院,1162
内蒙古电子信息职业技术学院,1163
菏泽医学专科学校,1165
辽宁理工学院,1166
保定理工学院,1167
青岛酒店管理职业技术学院,1168
武汉学院,1169
宿迁学院,1170
常州信息职业技术学院,1171
濮阳职业技术学院,1172
武汉城市学院,1176
成都纺织高等专科学校,1177
洛阳理工学院,1178
三江学院,1179
宿州学院,1180
苏州市职业大学,1181
常熟理工学院,1182
西安翻译学院,1184
西京学院,1185
厦门华天涉外职业技术学院,1186
鹤壁职业技术学院,1187
湖南涉外经济学院,1188
宁波工程学院,1189
南京财经大学红山学院,1190
无锡科技职业学院,1191
徐州工业职业技术学院,1193
天津生物工程职业技术学院,1195
安徽中医药大学,1196
长沙商贸旅游职业技术学院,1198
金山职业技术学院,1199
信阳农林学院,1203
滨州学院,1210
集美大学诚毅学院,1214
上海师范大学天华学院,1215
宁波诺丁汉大学,1216
北京大学医学部,1217
东北大学秦皇岛分校,1218
山东大学（威海）,1219
中国人民解放军陆军军医大学,1227
重庆人文科技学院,1232
贵州工程应用技术学院,1236
济宁医学院,1238
常州工业职业技术学院,1239
宁夏师范学院,1241
呼伦贝尔学院,1242
长沙医学院,1243
辽宁对外经贸学院,1244
青岛滨海学院,1245
枣庄学院,1246
滁州学院,1247
海南热带海洋学院,1249
龙岩学院,1250
梧州学院,1251
百色学院,1252
丽水学院,1255
北部湾大学,1256
长治学院,1257
贺州学院,1259
三明学院,1261
商洛学院,1262
安康学院,1263
菏泽学院,1264
西安医学院,1265
铜仁学院,1266
安顺学院,1267
凯里学院,1268
兰州城市学院,1269
长春科技学院,1274
北京师范大学-香港浸会大学联合国际学院,1275
吉林师范大学博达学院,1276
昆明医科大学海源学院,1277
四川文化产业职业学院,1278
山东政法学院,1279
昆明城市学院,1280
武汉体育学院体育科技学院,1281
西安海棠职业学院,1284
广州新华学院,1285
大连工业大学艺术与信息工程学院,1288
广州城建职业学院,1289
北京理工大学珠海学院,1298
平顶山工业职业技术学院,1301
上海外国语大学贤达经济人文学院,1304
大连理工大学城市学院,1305
黄河交通学院,1307
广州软件学院,1308
陆军工程大学,1312
长春电子科技学院,1314
武汉纺织大学外经贸学院,1316
河南工程学院,1323
河南开封科技传媒学院,1324
天津海运职业学院,1327
黑龙江外国语学院,1328
三亚学院,1329
江苏食品药品职业技术学院,1330
新疆农业职业技术学院,1333
郑州旅游职业学院,1334
新疆轻工职业技术学院,1335
日照职业技术学院,1336
浙江商业职业技术学院,1341
西交利物浦大学,1343
湖州职业技术学院,1345
重庆科创职业学院,1348
浙江建设职业技术学院,1349
浙江经贸职业技术学院,1350
台州职业技术学院,1351
四川警察学院,1352
浙江工商职业技术学院,1353
浙江机电职业技术学院,1355
湖北第二师范学院,1356
浙江金融职业学院,1357
苏州工业职业技术学院,1359
无锡工艺职业技术学院,1361
浙江水利水电学院,1364
聊城职业技术学院,1369
南京交通职业技术学院,1370
新疆交通职业技术学院,1372
吉林动画学院,1373
广西艺术学院,1374
南京信息职业技术学院,1376
北京劳动保障职业学院,1378
海南职业技术学院,1382
陕西交通职业技术学院,1383
苏州卫生职业技术学院,1388
海南软件职业技术学院,1390
海口经济学院,1391
新疆建设职业技术学院,1392
内蒙古机电职业技术学院,1394
四川工商学院,1395
金肯职业技术学院,1397
燕京理工学院,1398
楚雄医药高等专科学校,1399
青岛城市学院,1400
北京中医药大学东方学院,1401
河北地质大学华信学院,1402
无锡学院,1403
海南经贸职业技术学院,1404
江苏医药职业学院,1405
江苏信息职业技术学院,1406
河北师范大学汇华学院,1408
长春建筑学院,1409
三门峡职业技术学院,1410
苏州经贸职业技术学院,1412
武汉工程职业技术学院,1413
西安财经大学行知学院,1415
江苏航运职业技术学院,1418
长春工业大学人文信息学院,1419
山西职业技术学院,1420
武汉商贸职业学院,1424
晋城职业技术学院,1428
河南警察学院,1430
海南科技职业大学,1432
武昌职业学院,1433
江苏农林职业技术学院,1434
无锡职业技术学院,1435
江苏海事职业技术学院,1436
江苏大学京江学院,1437
南京师范大学泰州学院,1442
石家庄医学高等专科学校,1445
烟台理工学院,1446
苏州农业职业技术学院,1449
遵义医药高等专科学校,1451
珠海科技学院,1455
北京第二外国语学院中瑞酒店管理学院,1456
哈尔滨工业大学（威海）,1457
江海职业技术学院,1459
沧州交通学院,1461
上海视觉艺术学院,1469
重庆对外经贸学院,1472
重庆外语外事学院,1473
重庆城市科技学院,1474
重庆财经学院,1475
重庆移通学院,1476
重庆工商大学派斯学院,1477
重庆工业职业技术学院,1478
重庆电力高等专科学校,1479
重庆航天职业技术学院,1481
重庆财经职业学院,1483
重庆水利电力职业技术学院,1484
重庆机电职业技术大学,1485
重庆三峡职业学院,1487
重庆电子工程职业学院,1488
重庆第二师范学院,1489
重庆建筑工程职业学院,1490
重庆医药高等专科学校,1491
重庆三峡医药高等专科学校,1495
重庆工商职业学院,1496
重庆海联职业技术学院,1498
重庆工程学院,1499
重庆信息技术职业学院,1500
南阳医学高等专科学校,1502
荆楚理工学院,1505
黎明职业大学,1506
山东轻工职业学院,1510
郑州工业应用技术学院,1512
山东职业学院,1513
河南城建学院,1518
亳州学院,1519
开封大学,1520
琼台师范学院,1521
中原科技学院,1530
信阳学院,1532
河北东方学院,1539
山东财经大学东方学院,1540
连云港师范高等专科学校,1542
江苏城市职业学院,1543
南通理工学院,1544
长春汽车工业高等专科学校,1546
河南工业职业技术学院,1547
大连财经学院,1549
集宁师范学院,1550
湖北生态工程职业技术学院,1551
常州大学怀德学院,1553
漯河职业技术学院,1554
青海大学昆仑学院,1555
武汉设计工程学院,1557
延安大学西安创新学院,1558
兰州博文科技学院,1559
黔南民族医学高等专科学校,1561
贵州商学院,1564
铜仁职业技术学院,1565
贵州师范学院,1570
黔东南民族职业技术学院,1572
内蒙古鸿德文理学院,1573
内蒙古建筑职业技术学院,1574
石家庄铁道大学四方学院,1578
燕山大学里仁学院,1585
河北工程大学科信学院,1586
福建电力职业技术学院,1587
无锡商业职业技术学院,1589
江苏经贸职业技术学院,1591
重庆工程职业技术学院,1595
六盘水师范学院,1596
无锡南洋职业技术学院,1597
天津城市建设管理职业技术学院,1600
天津仁爱学院,1601
河北劳动关系职业学院,1603
吉林工商学院,1604
长春金融高等专科学校,1605
吉林警察学院,1606
长春医学高等专科学校,1607
白城医学高等专科学校,1608
辽源职业技术学院,1609
吉林交通职业技术学院,1611
吉林司法警官职业学院,1612
吉林电子信息职业技术学院,1613
吉林工业职业技术学院,1614
吉林工程职业学院,1615
长春职业技术学院,1616
吉林铁道职业技术学院,1618
吉林建筑科技学院,1620
长春人文学院,1621
长春信息技术职业学院,1623
河套学院,1624
包头钢铁职业技术学院,1631
吕梁学院,1638
山西省财政税务专科学校,1639
运城幼儿师范高等专科学校,1641
太原学院,1642
长治职业技术学院,1643
山西工程职业学院,1645
山西机电职业技术学院,1647
山西水利职业技术学院,1649
山西工程技术学院,1650
临汾职业技术学院,1651
太原城市职业技术学院,1653
潞安职业技术学院,1657
太原旅游职业学院,1658
山西工程科技职业大学,1665
山西信息职业技术学院,1666
山西应用科技学院,1669
朝阳师范高等专科学校,1671
抚顺师范高等专科学校,1672
锦州师范高等专科学校,1673
铁岭师范高等专科学校,1674
阜新高等专科学校,1675
辽宁省交通高等专科学校,1676
营口职业技术学院,1677
大连职业技术学院,1678
辽宁农业职业技术学院,1679
抚顺职业技术学院,1680
辽阳职业技术学院,1681
盘锦职业技术学院,1682
辽宁职业学院,1685
沈阳职业技术学院,1687
辽宁金融职业学院,1688
辽宁机电职业技术学院,1690
辽宁经济职业技术学院,1691
辽宁石化职业技术学院,1692
渤海船舶职业学院,1693
辽宁装备制造职业技术学院,1694
辽宁地质工程职业学院,1696
沈阳工学院,1697
大连枫叶职业技术学院,1700
辽宁传媒学院,1701
辽宁理工职业大学,1702
甘肃医学院,1705
兰州工业学院,1707
兰州石化职业技术大学,1710
兰州文理学院,1711
甘肃建筑职业技术学院,1712
甘肃警察职业学院,1715
兰州资源环境职业技术大学,1720
兰州石化职业技术大学,1710
兰州文理学院,1711
甘肃建筑职业技术学院,1712
甘肃警察职业学院,1715
兰州资源环境职业技术大学,1720
上海民远职业技术学院,1726
上海工商外国语职业学院,1727
广西体育高等专科学校,1728
广西科技师范学院,1729
桂林航天工业学院,1731
桂林旅游学院,1732
广西警察学院,1734
广西机电职业技术学院,1735
柳州职业技术学院,1739
广西工业职业技术学院,1742
柳州铁道职业技术学院,1745
广西建设职业技术学院,1746
广西电力职业技术学院,1752
广西英华国际职业学院,1755
广西城市职业大学,1756
广西工程职业学院,1757
北海艺术设计学院,1758
桂林山水职业学院,1759
南宁学院,1762
杭州医学院,1766
宁波职业技术学院,1767
温州职业技术学院,1768
浙江交通职业技术学院,1769
宁波城市职业技术学院,1771
浙江同济科技职业学院,1773
浙江工贸职业技术学院,1774
浙江艺术职业学院,1775
浙江经济职业技术学院,1776
浙江旅游职业学院,1777
浙江工业职业技术学院,1779
杭州职业技术学院,1780
嘉兴职业技术学院,1781
丽水职业技术学院,1783
义乌工商职业技术学院,1784
浙江纺织服装职业技术学院,1785
浙江邮电职业技术学院,1786
宁波卫生职业技术学院,1787
台州科技职业学院,1788
浙江国际海运职业技术学院,1789
浙江树人学院,1791
绍兴职业技术学院,1792
浙江育英职业技术学院,1793
浙江广厦建设职业技术大学,1794
浙江长征职业技术学院,1795
杭州万向职业技术学院,1796
嘉兴南洋职业技术学院,1797
浙江东方职业技术学院,1798
池州学院,1800
合肥师范学院,1801
安徽中医药高等专科学校,1802
安庆医药高等专科学校,1804
安徽职业技术学院,1805
淮北职业技术学院,1806
淮南联合大学,1808
淮南职业技术学院,1814
合肥通用职业技术学院,1816
宿州职业技术学院,1818
六安职业技术学院,1819
安徽电子信息职业技术学院,1820
安徽交通职业技术学院,1821
安徽中澳科技职业学院,1833
亳州职业技术学院,1834
安徽国防科技职业学院,1835
安徽审计职业学院,1842
安徽三联学院,1847
安徽新华学院,1848
安徽绿海商务职业学院,1851
阜阳科技职业学院,1854
安徽文达信息工程学院,1855
蚌埠经济技术职业学院,1857
武夷学院,1858
福建警察学院,1859
宁德师范学院,1860
福建商学院,1861
厦门医学院,1862
泉州医学高等专科学校,1863
福建船政交通职业学院,1864
漳州职业技术学院,1865
